ID,Prob1
181859, 0.31
181860, 0.27
181861, 0.22
181862, 0.23
181863, 0.23
181864, 0.35
181865, 0.25
181866, 0.48
181867, 0.40
181868, 0.27
181869, 0.27
181870, 0.23
181871, 0.27
181872, 0.31
181873, 0.77
181874, 0.29
181875, 0.35
181876, 0.27
181877, 0.22
181878, 0.27
181879, 0.49
181880, 0.25
181881, 0.35
181882, 0.22
181883, 0.23
181884, 0.22
181885, 0.42
181886, 0.65
181887, 0.65
181888, 0.25
181889, 0.34
181890, 0.31
181891, 0.29
181892, 0.27
181893, 0.18
181894, 0.65
181895, 0.27
181896, 0.35
181897, 0.45
181898, 0.50
181899, 0.12
181900, 0.34
181901, 0.64
181902, 0.29
181903, 0.45
181904, 0.19
181905, 0.34
181906, 0.48
181907, 0.18
181908, 0.31
181909, 0.31
181910, 0.27
181911, 0.25
181912, 0.24
181913, 0.18
181914, 0.45
181915, 0.27
181916, 0.37
181917, 0.22
181918, 0.34
181919, 0.45
181920, 0.45
181921, 0.22
181922, 0.17
181923, 0.25
181924, 0.18
181925, 0.25
181926, 0.19
181927, 0.49
181928, 0.50
181929, 0.25
181930, 0.25
181931, 0.77
181932, 0.18
181933, 0.23
181934, 0.34
181935, 0.65
181936, 0.34
181937, 0.31
181938, 0.65
181939, 0.37
181940, 0.27
181941, 0.67
181942, 0.64
181943, 0.27
181944, 0.22
181945, 0.77
181946, 0.22
181947, 0.61
181948, 0.40
181949, 0.25
181950, 0.34
181951, 0.23
181952, 0.31
181953, 0.40
181954, 0.34
181955, 0.35
181956, 0.18
181957, 0.22
181958, 0.25
181959, 0.77
181960, 0.61
181961, 0.22
181962, 0.17
181963, 0.61
181964, 0.31
181965, 0.25
181966, 0.17
181967, 0.25
181968, 0.71
181969, 0.27
181970, 0.25
181971, 0.10
181972, 0.31
181973, 0.35
181974, 0.22
181975, 0.77
181976, 0.31
181977, 0.25
181978, 0.18
181979, 0.50
181980, 0.52
181981, 0.25
181982, 0.25
181983, 0.34
181984, 0.29
181985, 0.48
181986, 0.49
181987, 0.48
181988, 0.40
181989, 0.25
181990, 0.29
181991, 0.35
181992, 0.34
181993, 0.35
181994, 0.36
181995, 0.35
181996, 0.08
181997, 0.22
181998, 0.18
181999, 0.22
182000, 0.33
182001, 0.29
182002, 0.48
182003, 0.17
182004, 0.45
182005, 0.45
182006, 0.25
182007, 0.18
182008, 0.22
182009, 0.27
182010, 0.35
182011, 0.25
182012, 0.34
182013, 0.64
182014, 0.65
182015, 0.22
182016, 0.27
182017, 0.34
182018, 0.61
182019, 0.22
182020, 0.29
182021, 0.27
182022, 0.27
182023, 0.35
182024, 0.35
182025, 0.18
182026, 0.61
182027, 0.22
182028, 0.25
182029, 0.42
182030, 0.45
182031, 0.65
182032, 0.35
182033, 0.65
182034, 0.29
182035, 0.62
182036, 0.19
182037, 0.77
182038, 0.18
182039, 0.35
182040, 0.48
182041, 0.35
182042, 0.31
182043, 0.25
182044, 0.25
182045, 0.29
182046, 0.48
182047, 0.34
182048, 0.36
182049, 0.27
182050, 0.23
182051, 0.25
182052, 0.22
182053, 0.34
182054, 0.33
182055, 0.25
182056, 0.25
182057, 0.34
182058, 0.67
182059, 0.25
182060, 0.18
182061, 0.65
182062, 0.35
182063, 0.29
182064, 0.25
182065, 0.35
182066, 0.22
182067, 0.25
182068, 0.18
182069, 0.29
182070, 0.25
182071, 0.36
182072, 0.34
182073, 0.35
182074, 0.18
182075, 0.61
182076, 0.37
182077, 0.18
182078, 0.42
182079, 0.42
182080, 0.65
182081, 0.48
182082, 0.18
182083, 0.27
182084, 0.45
182085, 0.36
182086, 0.25
182087, 0.18
182088, 0.37
182089, 0.35
182090, 0.18
182091, 0.19
182092, 0.36
182093, 0.31
182094, 0.34
182095, 0.18
182096, 0.29
182097, 0.35
182098, 0.64
182099, 0.29
182100, 0.34
182101, 0.35
182102, 0.40
182103, 0.19
182104, 0.25
182105, 0.27
182106, 0.34
182107, 0.35
182108, 0.48
182109, 0.34
182110, 0.22
182111, 0.50
182112, 0.61
182113, 0.36
182114, 0.22
182115, 0.25
182116, 0.61
182117, 0.22
182118, 0.29
182119, 0.25
182120, 0.25
182121, 0.31
182122, 0.34
182123, 0.29
182124, 0.48
182125, 0.18
182126, 0.48
182127, 0.35
182128, 0.45
182129, 0.10
182130, 0.40
182131, 0.29
182132, 0.31
182133, 0.31
182134, 0.35
182135, 0.49
182136, 0.18
182137, 0.36
182138, 0.25
182139, 0.22
182140, 0.22
182141, 0.27
182142, 0.29
182143, 0.45
182144, 0.29
182145, 0.18
182146, 0.25
182147, 0.27
182148, 0.25
182149, 0.25
182150, 0.29
182151, 0.27
182152, 0.35
182153, 0.34
182154, 0.22
182155, 0.34
182156, 0.34
182157, 0.27
182158, 0.36
182159, 0.50
182160, 0.29
182161, 0.27
182162, 0.25
182163, 0.25
182164, 0.23
182165, 0.22
182166, 0.77
182167, 0.48
182168, 0.27
182169, 0.25
182170, 0.64
182171, 0.64
182172, 0.17
182173, 0.22
182174, 0.18
182175, 0.50
182176, 0.27
182177, 0.36
182178, 0.42
182179, 0.34
182180, 0.22
182181, 0.34
182182, 0.61
182183, 0.13
182184, 0.34
182185, 0.23
182186, 0.27
182187, 0.64
182188, 0.18
182189, 0.25
182190, 0.34
182191, 0.49
182192, 0.35
182193, 0.50
182194, 0.22
182195, 0.34
182196, 0.48
182197, 0.65
182198, 0.24
182199, 0.29
182200, 0.36
182201, 0.27
182202, 0.12
182203, 0.34
182204, 0.18
182205, 0.49
182206, 0.25
182207, 0.36
182208, 0.22
182209, 0.19
182210, 0.34
182211, 0.22
182212, 0.27
182213, 0.25
182214, 0.50
182215, 0.34
182216, 0.65
182217, 0.45
182218, 0.22
182219, 0.34
182220, 0.18
182221, 0.25
182222, 0.48
182223, 0.19
182224, 0.45
182225, 0.18
182226, 0.48
182227, 0.34
182228, 0.65
182229, 0.18
182230, 0.23
182231, 0.40
182232, 0.36
182233, 0.49
182234, 0.22
182235, 0.13
182236, 0.27
182237, 0.27
182238, 0.25
182239, 0.27
182240, 0.65
182241, 0.29
182242, 0.25
182243, 0.27
182244, 0.45
182245, 0.25
182246, 0.22
182247, 0.27
182248, 0.25
182249, 0.22
182250, 0.18
182251, 0.22
182252, 0.45
182253, 0.23
182254, 0.42
182255, 0.42
182256, 0.77
182257, 0.50
182258, 0.48
182259, 0.27
182260, 0.25
182261, 0.34
182262, 0.27
182263, 0.31
182264, 0.22
182265, 0.29
182266, 0.25
182267, 0.22
182268, 0.34
182269, 0.22
182270, 0.34
182271, 0.40
182272, 0.42
182273, 0.34
182274, 0.22
182275, 0.42
182276, 0.29
182277, 0.25
182278, 0.25
182279, 0.22
182280, 0.22
182281, 0.25
182282, 0.27
182283, 0.25
182284, 0.25
182285, 0.50
182286, 0.22
182287, 0.22
182288, 0.35
182289, 0.19
182290, 0.22
182291, 0.35
182292, 0.34
182293, 0.34
182294, 0.22
182295, 0.61
182296, 0.22
182297, 0.64
182298, 0.27
182299, 0.77
182300, 0.45
182301, 0.25
182302, 0.22
182303, 0.50
182304, 0.48
182305, 0.49
182306, 0.65
182307, 0.35
182308, 0.27
182309, 0.41
182310, 0.52
182311, 0.34
182312, 0.64
182313, 0.22
182314, 0.65
182315, 0.65
182316, 0.27
182317, 0.34
182318, 0.27
182319, 0.27
182320, 0.29
182321, 0.34
182322, 0.35
182323, 0.31
182324, 0.23
182325, 0.48
182326, 0.27
182327, 0.65
182328, 0.25
182329, 0.34
182330, 0.42
182331, 0.31
182332, 0.29
182333, 0.25
182334, 0.25
182335, 0.27
182336, 0.34
182337, 0.33
182338, 0.29
182339, 0.29
182340, 0.34
182341, 0.50
182342, 0.71
182343, 0.25
182344, 0.19
182345, 0.27
182346, 0.25
182347, 0.65
182348, 0.22
182349, 0.27
182350, 0.45
182351, 0.65
182352, 0.40
182353, 0.41
182354, 0.25
182355, 0.77
182356, 0.17
182357, 0.25
182358, 0.13
182359, 0.37
182360, 0.35
182361, 0.48
182362, 0.25
182363, 0.34
182364, 0.50
182365, 0.49
182366, 0.37
182367, 0.22
182368, 0.35
182369, 0.48
182370, 0.25
182371, 0.22
182372, 0.64
182373, 0.42
182374, 0.22
182375, 0.29
182376, 0.35
182377, 0.45
182378, 0.18
182379, 0.18
182380, 0.40
182381, 0.50
182382, 0.25
182383, 0.35
182384, 0.18
182385, 0.49
182386, 0.29
182387, 0.29
182388, 0.22
182389, 0.34
182390, 0.45
182391, 0.65
182392, 0.35
182393, 0.34
182394, 0.34
182395, 0.65
182396, 0.64
182397, 0.22
182398, 0.42
182399, 0.45
182400, 0.35
182401, 0.24
182402, 0.35
182403, 0.18
182404, 0.48
182405, 0.25
182406, 0.67
182407, 0.31
182408, 0.48
182409, 0.34
182410, 0.31
182411, 0.27
182412, 0.64
182413, 0.22
182414, 0.34
182415, 0.18
182416, 0.65
182417, 0.42
182418, 0.52
182419, 0.25
182420, 0.25
182421, 0.25
182422, 0.29
182423, 0.25
182424, 0.31
182425, 0.36
182426, 0.35
182427, 0.25
182428, 0.48
182429, 0.77
182430, 0.18
182431, 0.29
182432, 0.34
182433, 0.35
182434, 0.27
182435, 0.25
182436, 0.34
182437, 0.35
182438, 0.27
182439, 0.35
182440, 0.34
182441, 0.61
182442, 0.35
182443, 0.22
182444, 0.65
182445, 0.23
182446, 0.22
182447, 0.64
182448, 0.18
182449, 0.65
182450, 0.22
182451, 0.65
182452, 0.27
182453, 0.25
182454, 0.22
182455, 0.19
182456, 0.18
182457, 0.34
182458, 0.36
182459, 0.65
182460, 0.31
182461, 0.35
182462, 0.22
182463, 0.27
182464, 0.36
182465, 0.27
182466, 0.27
182467, 0.35
182468, 0.37
182469, 0.31
182470, 0.10
182471, 0.27
182472, 0.34
182473, 0.34
182474, 0.18
182475, 0.23
182476, 0.27
182477, 0.48
182478, 0.25
182479, 0.27
182480, 0.35
182481, 0.34
182482, 0.22
182483, 0.27
182484, 0.27
182485, 0.48
182486, 0.18
182487, 0.22
182488, 0.35
182489, 0.27
182490, 0.22
182491, 0.36
182492, 0.45
182493, 0.22
182494, 0.23
182495, 0.35
182496, 0.50
182497, 0.34
182498, 0.22
182499, 0.37
182500, 0.77
182501, 0.22
182502, 0.34
182503, 0.34
182504, 0.18
182505, 0.34
182506, 0.18
182507, 0.27
182508, 0.65
182509, 0.22
182510, 0.61
182511, 0.23
182512, 0.31
182513, 0.34
182514, 0.65
182515, 0.48
182516, 0.67
182517, 0.10
182518, 0.49
182519, 0.18
182520, 0.22
182521, 0.35
182522, 0.31
182523, 0.45
182524, 0.29
182525, 0.12
182526, 0.48
182527, 0.34
182528, 0.18
182529, 0.24
182530, 0.64
182531, 0.35
182532, 0.34
182533, 0.62
182534, 0.42
182535, 0.33
182536, 0.18
182537, 0.23
182538, 0.45
182539, 0.31
182540, 0.22
182541, 0.40
182542, 0.45
182543, 0.18
182544, 0.35
182545, 0.25
182546, 0.17
182547, 0.31
182548, 0.31
182549, 0.18
182550, 0.48
182551, 0.45
182552, 0.22
182553, 0.27
182554, 0.34
182555, 0.29
182556, 0.29
182557, 0.36
182558, 0.22
182559, 0.18
182560, 0.35
182561, 0.37
182562, 0.34
182563, 0.23
182564, 0.25
182565, 0.31
182566, 0.22
182567, 0.48
182568, 0.65
182569, 0.25
182570, 0.77
182571, 0.61
182572, 0.18
182573, 0.42
182574, 0.34
182575, 0.29
182576, 0.18
182577, 0.10
182578, 0.42
182579, 0.27
182580, 0.35
182581, 0.34
182582, 0.64
182583, 0.52
182584, 0.34
182585, 0.65
182586, 0.34
182587, 0.35
182588, 0.29
182589, 0.22
182590, 0.22
182591, 0.52
182592, 0.12
182593, 0.34
182594, 0.61
182595, 0.34
182596, 0.65
182597, 0.35
182598, 0.67
182599, 0.40
182600, 0.22
182601, 0.64
182602, 0.34
182603, 0.65
182604, 0.18
182605, 0.12
182606, 0.31
182607, 0.50
182608, 0.22
182609, 0.25
182610, 0.36
182611, 0.48
182612, 0.42
182613, 0.18
182614, 0.29
182615, 0.52
182616, 0.31
182617, 0.27
182618, 0.42
182619, 0.52
182620, 0.18
182621, 0.48
182622, 0.31
182623, 0.35
182624, 0.22
182625, 0.52
182626, 0.50
182627, 0.25
182628, 0.35
182629, 0.18
182630, 0.45
182631, 0.31
182632, 0.27
182633, 0.65
182634, 0.34
182635, 0.31
182636, 0.42
182637, 0.27
182638, 0.77
182639, 0.25
182640, 0.31
182641, 0.50
182642, 0.25
182643, 0.34
182644, 0.22
182645, 0.22
182646, 0.10
182647, 0.25
182648, 0.24
182649, 0.31
182650, 0.35
182651, 0.19
182652, 0.34
182653, 0.25
182654, 0.18
182655, 0.18
182656, 0.25
182657, 0.31
182658, 0.65
182659, 0.34
182660, 0.65
182661, 0.45
182662, 0.64
182663, 0.31
182664, 0.40
182665, 0.27
182666, 0.25
182667, 0.31
182668, 0.18
182669, 0.31
182670, 0.40
182671, 0.22
182672, 0.64
182673, 0.27
182674, 0.22
182675, 0.48
182676, 0.45
182677, 0.29
182678, 0.77
182679, 0.48
182680, 0.18
182681, 0.65
182682, 0.22
182683, 0.48
182684, 0.19
182685, 0.27
182686, 0.34
182687, 0.18
182688, 0.25
182689, 0.64
182690, 0.27
182691, 0.23
182692, 0.22
182693, 0.42
182694, 0.29
182695, 0.50
182696, 0.29
182697, 0.23
182698, 0.18
182699, 0.25
182700, 0.45
182701, 0.18
182702, 0.31
182703, 0.45
182704, 0.35
182705, 0.64
182706, 0.29
182707, 0.18
182708, 0.12
182709, 0.61
182710, 0.22
182711, 0.27
182712, 0.25
182713, 0.65
182714, 0.34
182715, 0.65
182716, 0.35
182717, 0.35
182718, 0.42
182719, 0.27
182720, 0.27
182721, 0.22
182722, 0.34
182723, 0.18
182724, 0.40
182725, 0.27
182726, 0.18
182727, 0.18
182728, 0.62
182729, 0.25
182730, 0.29
182731, 0.10
182732, 0.48
182733, 0.31
182734, 0.31
182735, 0.34
182736, 0.65
182737, 0.45
182738, 0.65
182739, 0.27
182740, 0.27
182741, 0.35
182742, 0.36
182743, 0.24
182744, 0.48
182745, 0.25
182746, 0.33
182747, 0.29
182748, 0.27
182749, 0.34
182750, 0.25
182751, 0.45
182752, 0.19
182753, 0.31
182754, 0.27
182755, 0.64
182756, 0.31
182757, 0.29
182758, 0.34
182759, 0.22
182760, 0.35
182761, 0.25
182762, 0.22
182763, 0.34
182764, 0.31
182765, 0.35
182766, 0.29
182767, 0.25
182768, 0.25
182769, 0.34
182770, 0.27
182771, 0.34
182772, 0.61
182773, 0.45
182774, 0.48
182775, 0.18
182776, 0.34
182777, 0.34
182778, 0.67
182779, 0.18
182780, 0.22
182781, 0.29
182782, 0.29
182783, 0.18
182784, 0.48
182785, 0.18
182786, 0.22
182787, 0.48
182788, 0.25
182789, 0.31
182790, 0.18
182791, 0.27
182792, 0.65
182793, 0.52
182794, 0.45
182795, 0.27
182796, 0.25
182797, 0.22
182798, 0.64
182799, 0.34
182800, 0.25
182801, 0.34
182802, 0.31
182803, 0.64
182804, 0.29
182805, 0.27
182806, 0.65
182807, 0.34
182808, 0.48
182809, 0.25
182810, 0.61
182811, 0.35
182812, 0.22
182813, 0.42
182814, 0.18
182815, 0.25
182816, 0.22
182817, 0.29
182818, 0.65
182819, 0.18
182820, 0.29
182821, 0.31
182822, 0.27
182823, 0.29
182824, 0.27
182825, 0.31
182826, 0.29
182827, 0.34
182828, 0.35
182829, 0.08
182830, 0.34
182831, 0.33
182832, 0.48
182833, 0.22
182834, 0.35
182835, 0.18
182836, 0.29
182837, 0.29
182838, 0.34
182839, 0.22
182840, 0.27
182841, 0.45
182842, 0.18
182843, 0.25
182844, 0.18
182845, 0.34
182846, 0.36
182847, 0.34
182848, 0.34
182849, 0.22
182850, 0.25
182851, 0.22
182852, 0.45
182853, 0.22
182854, 0.24
182855, 0.48
182856, 0.52
182857, 0.34
182858, 0.25
182859, 0.64
182860, 0.10
182861, 0.31
182862, 0.10
182863, 0.50
182864, 0.45
182865, 0.25
182866, 0.18
182867, 0.49
182868, 0.65
182869, 0.31
182870, 0.18
182871, 0.25
182872, 0.65
182873, 0.45
182874, 0.42
182875, 0.25
182876, 0.22
182877, 0.22
182878, 0.42
182879, 0.22
182880, 0.34
182881, 0.25
182882, 0.18
182883, 0.29
182884, 0.25
182885, 0.22
182886, 0.34
182887, 0.25
182888, 0.36
182889, 0.22
182890, 0.48
182891, 0.35
182892, 0.48
182893, 0.34
182894, 0.34
182895, 0.31
182896, 0.24
182897, 0.31
182898, 0.31
182899, 0.35
182900, 0.27
182901, 0.42
182902, 0.22
182903, 0.25
182904, 0.18
182905, 0.40
182906, 0.35
182907, 0.34
182908, 0.37
182909, 0.19
182910, 0.29
182911, 0.34
182912, 0.27
182913, 0.29
182914, 0.17
182915, 0.29
182916, 0.77
182917, 0.27
182918, 0.22
182919, 0.27
182920, 0.49
182921, 0.45
182922, 0.61
182923, 0.77
182924, 0.27
182925, 0.22
182926, 0.22
182927, 0.77
182928, 0.10
182929, 0.31
182930, 0.23
182931, 0.45
182932, 0.17
182933, 0.18
182934, 0.61
182935, 0.48
182936, 0.23
182937, 0.22
182938, 0.49
182939, 0.42
182940, 0.27
182941, 0.45
182942, 0.35
182943, 0.27
182944, 0.34
182945, 0.65
182946, 0.42
182947, 0.27
182948, 0.29
182949, 0.36
182950, 0.33
182951, 0.29
182952, 0.34
182953, 0.29
182954, 0.37
182955, 0.25
182956, 0.25
182957, 0.77
182958, 0.35
182959, 0.29
182960, 0.27
182961, 0.18
182962, 0.61
182963, 0.22
182964, 0.65
182965, 0.48
182966, 0.27
182967, 0.34
182968, 0.27
182969, 0.18
182970, 0.50
182971, 0.22
182972, 0.48
182973, 0.29
182974, 0.61
182975, 0.18
182976, 0.22
182977, 0.25
182978, 0.25
182979, 0.25
182980, 0.67
182981, 0.34
182982, 0.77
182983, 0.27
182984, 0.45
182985, 0.29
182986, 0.22
182987, 0.25
182988, 0.25
182989, 0.77
182990, 0.18
182991, 0.25
182992, 0.27
182993, 0.34
182994, 0.29
182995, 0.35
182996, 0.48
182997, 0.31
182998, 0.48
182999, 0.24
183000, 0.33
183001, 0.67
183002, 0.35
183003, 0.49
183004, 0.29
183005, 0.24
183006, 0.22
183007, 0.27
183008, 0.29
183009, 0.64
183010, 0.25
183011, 0.18
183012, 0.22
183013, 0.29
183014, 0.25
183015, 0.31
183016, 0.18
183017, 0.17
183018, 0.45
183019, 0.42
183020, 0.18
183021, 0.34
183022, 0.22
183023, 0.61
183024, 0.19
183025, 0.22
183026, 0.50
183027, 0.50
183028, 0.27
183029, 0.48
183030, 0.35
183031, 0.48
183032, 0.33
183033, 0.77
183034, 0.31
183035, 0.31
183036, 0.25
183037, 0.45
183038, 0.18
183039, 0.29
183040, 0.22
183041, 0.13
183042, 0.29
183043, 0.65
183044, 0.34
183045, 0.65
183046, 0.36
183047, 0.35
183048, 0.42
183049, 0.29
183050, 0.10
183051, 0.27
183052, 0.27
183053, 0.27
183054, 0.27
183055, 0.36
183056, 0.24
183057, 0.35
183058, 0.31
183059, 0.18
183060, 0.22
183061, 0.65
183062, 0.23
183063, 0.35
183064, 0.48
183065, 0.27
183066, 0.67
183067, 0.29
183068, 0.61
183069, 0.48
183070, 0.27
183071, 0.25
183072, 0.18
183073, 0.27
183074, 0.34
183075, 0.45
183076, 0.34
183077, 0.37
183078, 0.36
183079, 0.34
183080, 0.45
183081, 0.34
183082, 0.17
183083, 0.40
183084, 0.34
183085, 0.48
183086, 0.23
183087, 0.36
183088, 0.29
183089, 0.34
183090, 0.48
183091, 0.49
183092, 0.77
183093, 0.27
183094, 0.22
183095, 0.31
183096, 0.18
183097, 0.50
183098, 0.25
183099, 0.50
183100, 0.25
183101, 0.27
183102, 0.25
183103, 0.37
183104, 0.34
183105, 0.19
183106, 0.27
183107, 0.29
183108, 0.35
183109, 0.29
183110, 0.22
183111, 0.08
183112, 0.22
183113, 0.29
183114, 0.29
183115, 0.27
183116, 0.10
183117, 0.25
183118, 0.27
183119, 0.25
183120, 0.34
183121, 0.67
183122, 0.25
183123, 0.25
183124, 0.23
183125, 0.25
183126, 0.34
183127, 0.71
183128, 0.34
183129, 0.17
183130, 0.22
183131, 0.22
183132, 0.25
183133, 0.17
183134, 0.48
183135, 0.35
183136, 0.22
183137, 0.34
183138, 0.34
183139, 0.27
183140, 0.34
183141, 0.45
183142, 0.48
183143, 0.31
183144, 0.27
183145, 0.22
183146, 0.22
183147, 0.35
183148, 0.22
183149, 0.52
183150, 0.25
183151, 0.65
183152, 0.36
183153, 0.29
183154, 0.25
183155, 0.25
183156, 0.25
183157, 0.25
183158, 0.36
183159, 0.36
183160, 0.22
183161, 0.67
183162, 0.25
183163, 0.71
183164, 0.34
183165, 0.25
183166, 0.19
183167, 0.65
183168, 0.77
183169, 0.22
183170, 0.22
183171, 0.31
183172, 0.25
183173, 0.18
183174, 0.29
183175, 0.34
183176, 0.19
183177, 0.34
183178, 0.45
183179, 0.22
183180, 0.22
183181, 0.34
183182, 0.19
183183, 0.27
183184, 0.29
183185, 0.34
183186, 0.19
183187, 0.48
183188, 0.22
183189, 0.35
183190, 0.65
183191, 0.31
183192, 0.65
183193, 0.48
183194, 0.52
183195, 0.34
183196, 0.22
183197, 0.50
183198, 0.22
183199, 0.23
183200, 0.27
183201, 0.25
183202, 0.22
183203, 0.36
183204, 0.25
183205, 0.29
183206, 0.25
183207, 0.18
183208, 0.27
183209, 0.25
183210, 0.45
183211, 0.34
183212, 0.22
183213, 0.35
183214, 0.22
183215, 0.34
183216, 0.50
183217, 0.29
183218, 0.29
183219, 0.35
183220, 0.22
183221, 0.31
183222, 0.25
183223, 0.35
183224, 0.29
183225, 0.18
183226, 0.22
183227, 0.34
183228, 0.29
183229, 0.22
183230, 0.77
183231, 0.40
183232, 0.25
183233, 0.23
183234, 0.41
183235, 0.35
183236, 0.25
183237, 0.25
183238, 0.65
183239, 0.35
183240, 0.41
183241, 0.31
183242, 0.22
183243, 0.64
183244, 0.45
183245, 0.35
183246, 0.61
183247, 0.45
183248, 0.18
183249, 0.25
183250, 0.27
183251, 0.31
183252, 0.35
183253, 0.34
183254, 0.36
183255, 0.22
183256, 0.22
183257, 0.22
183258, 0.33
183259, 0.29
183260, 0.22
183261, 0.18
183262, 0.18
183263, 0.48
183264, 0.33
183265, 0.48
183266, 0.27
183267, 0.48
183268, 0.29
183269, 0.65
183270, 0.29
183271, 0.10
183272, 0.19
183273, 0.22
183274, 0.35
183275, 0.25
183276, 0.18
183277, 0.35
183278, 0.35
183279, 0.35
183280, 0.35
183281, 0.18
183282, 0.45
183283, 0.61
183284, 0.48
183285, 0.35
183286, 0.18
183287, 0.23
183288, 0.25
183289, 0.35
183290, 0.17
183291, 0.25
183292, 0.35
183293, 0.35
183294, 0.25
183295, 0.48
183296, 0.27
183297, 0.23
183298, 0.35
183299, 0.77
183300, 0.62
183301, 0.48
183302, 0.34
183303, 0.34
183304, 0.27
183305, 0.34
183306, 0.31
183307, 0.34
183308, 0.25
183309, 0.27
183310, 0.25
183311, 0.18
183312, 0.29
183313, 0.18
183314, 0.34
183315, 0.35
183316, 0.18
183317, 0.22
183318, 0.19
183319, 0.27
183320, 0.27
183321, 0.31
183322, 0.62
183323, 0.29
183324, 0.18
183325, 0.48
183326, 0.29
183327, 0.48
183328, 0.19
183329, 0.34
183330, 0.50
183331, 0.27
183332, 0.35
183333, 0.37
183334, 0.25
183335, 0.31
183336, 0.45
183337, 0.50
183338, 0.29
183339, 0.29
183340, 0.22
183341, 0.27
183342, 0.52
183343, 0.31
183344, 0.22
183345, 0.29
183346, 0.34
183347, 0.23
183348, 0.35
183349, 0.35
183350, 0.18
183351, 0.29
183352, 0.24
183353, 0.18
183354, 0.29
183355, 0.34
183356, 0.64
183357, 0.35
183358, 0.45
183359, 0.22
183360, 0.31
183361, 0.27
183362, 0.18
183363, 0.48
183364, 0.19
183365, 0.65
183366, 0.27
183367, 0.48
183368, 0.62
183369, 0.29
183370, 0.77
183371, 0.18
183372, 0.35
183373, 0.18
183374, 0.34
183375, 0.49
183376, 0.22
183377, 0.34
183378, 0.27
183379, 0.29
183380, 0.61
183381, 0.27
183382, 0.35
183383, 0.34
183384, 0.25
183385, 0.13
183386, 0.48
183387, 0.34
183388, 0.27
183389, 0.42
183390, 0.22
183391, 0.35
183392, 0.18
183393, 0.18
183394, 0.29
183395, 0.27
183396, 0.45
183397, 0.42
183398, 0.12
183399, 0.25
183400, 0.35
183401, 0.29
183402, 0.22
183403, 0.18
183404, 0.61
183405, 0.61
183406, 0.35
183407, 0.46
183408, 0.27
183409, 0.35
183410, 0.35
183411, 0.17
183412, 0.29
183413, 0.41
183414, 0.25
183415, 0.18
183416, 0.45
183417, 0.27
183418, 0.27
183419, 0.33
183420, 0.31
183421, 0.22
183422, 0.22
183423, 0.37
183424, 0.24
183425, 0.45
183426, 0.34
183427, 0.22
183428, 0.22
183429, 0.65
183430, 0.27
183431, 0.34
183432, 0.35
183433, 0.29
183434, 0.42
183435, 0.34
183436, 0.77
183437, 0.18
183438, 0.19
183439, 0.17
183440, 0.31
183441, 0.18
183442, 0.18
183443, 0.34
183444, 0.22
183445, 0.10
183446, 0.18
183447, 0.64
183448, 0.22
183449, 0.34
183450, 0.35
183451, 0.31
183452, 0.25
183453, 0.77
183454, 0.22
183455, 0.13
183456, 0.18
183457, 0.42
183458, 0.36
183459, 0.23
183460, 0.42
183461, 0.27
183462, 0.34
183463, 0.22
183464, 0.25
183465, 0.25
183466, 0.35
183467, 0.35
183468, 0.48
183469, 0.45
183470, 0.27
183471, 0.22
183472, 0.36
183473, 0.18
183474, 0.25
183475, 0.42
183476, 0.35
183477, 0.37
183478, 0.37
183479, 0.34
183480, 0.45
183481, 0.31
183482, 0.29
183483, 0.18
183484, 0.42
183485, 0.25
183486, 0.18
183487, 0.52
183488, 0.34
183489, 0.65
183490, 0.27
183491, 0.18
183492, 0.35
183493, 0.50
183494, 0.77
183495, 0.25
183496, 0.18
183497, 0.25
183498, 0.25
183499, 0.35
183500, 0.29
183501, 0.25
183502, 0.45
183503, 0.36
183504, 0.22
183505, 0.52
183506, 0.25
183507, 0.61
183508, 0.37
183509, 0.35
183510, 0.25
183511, 0.31
183512, 0.19
183513, 0.22
183514, 0.27
183515, 0.67
183516, 0.18
183517, 0.34
183518, 0.27
183519, 0.29
183520, 0.34
183521, 0.45
183522, 0.25
183523, 0.65
183524, 0.18
183525, 0.29
183526, 0.18
183527, 0.36
183528, 0.48
183529, 0.35
183530, 0.35
183531, 0.37
183532, 0.19
183533, 0.45
183534, 0.35
183535, 0.31
183536, 0.18
183537, 0.19
183538, 0.34
183539, 0.34
183540, 0.18
183541, 0.23
183542, 0.37
183543, 0.77
183544, 0.29
183545, 0.18
183546, 0.27
183547, 0.35
183548, 0.29
183549, 0.29
183550, 0.48
183551, 0.65
183552, 0.22
183553, 0.50
183554, 0.42
183555, 0.22
183556, 0.48
183557, 0.33
183558, 0.08
183559, 0.65
183560, 0.45
183561, 0.35
183562, 0.77
183563, 0.42
183564, 0.48
183565, 0.25
183566, 0.65
183567, 0.49
183568, 0.45
183569, 0.25
183570, 0.34
183571, 0.34
183572, 0.25
183573, 0.49
183574, 0.17
183575, 0.22
183576, 0.18
183577, 0.35
183578, 0.35
183579, 0.65
183580, 0.31
183581, 0.34
183582, 0.48
183583, 0.48
183584, 0.36
183585, 0.25
183586, 0.22
183587, 0.34
183588, 0.65
183589, 0.52
183590, 0.22
183591, 0.27
183592, 0.27
183593, 0.31
183594, 0.22
183595, 0.35
183596, 0.25
183597, 0.22
183598, 0.37
183599, 0.27
183600, 0.48
183601, 0.31
183602, 0.25
183603, 0.27
183604, 0.35
183605, 0.71
183606, 0.35
183607, 0.36
